                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    447,                0.58328,                0.34935,                0.97803,                0.99839,                      1,                  0.995,                0.90239,                0.50227,                0.22286,                0.90319,             0.00093095,             0.00093095,             0.00093095
                    448,                0.56633,                0.32708,                0.97401,                0.99852,                0.99891,                  0.995,                0.90437,                0.48397,                0.24771,                0.89772,              0.0009293,              0.0009293,              0.0009293
                    449,                0.57818,                 0.3422,                0.97975,                0.99856,                0.99842,                  0.995,                0.90324,                0.49858,                0.25536,                0.90652,             0.00092765,             0.00092765,             0.00092765
                    450,                0.58703,                0.34058,                0.97621,                0.99709,                      1,                  0.995,                 0.9148,                 0.4669,                0.21581,                0.89006,               0.000926,               0.000926,               0.000926
                    451,                0.58121,                0.32041,                0.97403,                0.99711,                      1,                  0.995,                0.91702,                0.46101,                 0.2112,                0.88598,             0.00092435,             0.00092435,             0.00092435
                    452,                0.59983,                 0.3303,                0.98828,                0.99648,                      1,                  0.995,                 0.9223,                0.45033,                0.21159,                0.88135,              0.0009227,              0.0009227,              0.0009227
                    453,                0.54087,                0.31674,                0.94409,                 0.9934,                      1,                  0.995,                0.91999,                0.45253,                0.21439,                0.88112,             0.00092105,             0.00092105,             0.00092105
                    454,                0.54849,                 0.3181,                0.97466,                0.99713,                      1,                  0.995,                0.92534,                0.44513,                0.20998,                0.87797,              0.0009194,              0.0009194,              0.0009194
                    455,                0.55401,                0.33567,                0.97173,                0.99783,                      1,                  0.995,                0.92053,                0.45334,                0.21585,                0.88545,             0.00091775,             0.00091775,             0.00091775
                    456,                0.56108,                0.32557,                0.96668,                 0.9985,                      1,                  0.995,                0.92093,                0.44856,                0.21205,                0.88462,              0.0009161,              0.0009161,              0.0009161
                    457,                0.53094,                0.31706,                0.94818,                0.99323,                      1,                  0.995,                0.91815,                0.46245,                0.21172,                0.88998,             0.00091445,             0.00091445,             0.00091445
                    458,                0.60391,                0.33802,                0.98598,                 0.9982,                 0.9975,                  0.995,                 0.9143,                0.47127,                0.20935,                0.89229,              0.0009128,              0.0009128,              0.0009128
                    459,                 0.5464,                0.31485,                0.95529,                0.99691,                      1,                  0.995,                0.91628,                0.45113,                0.20982,                0.88351,             0.00091115,             0.00091115,             0.00091115
                    460,                0.56172,                0.32023,                0.96664,                0.99753,                      1,                  0.995,                0.91424,                0.46178,                0.21415,                0.88786,              0.0009095,              0.0009095,              0.0009095
                    461,                0.58196,                0.31667,                0.96346,                 0.9989,                      1,                  0.995,                0.92482,                0.45214,                0.22048,                0.88237,             0.00090785,             0.00090785,             0.00090785
                    462,                0.56074,                0.32458,                0.96515,                0.99896,                      1,                  0.995,                0.91042,                0.48136,                0.22661,                0.89531,              0.0009062,              0.0009062,              0.0009062
                    463,                0.55912,                0.33491,                0.97155,                0.99409,                      1,                  0.995,                0.90396,                0.49059,                0.21842,                0.89935,             0.00090455,             0.00090455,             0.00090455
                    464,                 0.5395,                0.31075,                0.95942,                0.99861,                0.99909,                  0.995,                0.92192,                0.44028,                0.20878,                0.87882,              0.0009029,              0.0009029,              0.0009029
                    465,                0.53845,                0.30176,                0.95149,                0.99743,                      1,                  0.995,                0.91319,                 0.4627,                0.21044,                  0.887,             0.00090125,             0.00090125,             0.00090125
                    466,                 0.5494,                0.30824,                0.95579,                 0.9992,                      1,                  0.995,                0.91536,                0.47819,                0.21648,                0.89675,              0.0008996,              0.0008996,              0.0008996
                    467,                0.54673,                 0.3243,                0.95441,                0.99887,                      1,                  0.995,                0.91747,                 0.4574,                0.21822,                0.88368,             0.00089795,             0.00089795,             0.00089795
                    468,                0.57605,                0.33381,                0.98226,                0.99762,                 0.9998,                  0.995,                0.90823,                0.48415,                0.22324,                0.89889,              0.0008963,              0.0008963,              0.0008963
                    469,                0.52199,                0.31119,                0.95701,                0.99617,                      1,                  0.995,                0.92073,                0.45286,                 0.2332,                0.88401,             0.00089465,             0.00089465,             0.00089465
                    470,                 0.5758,                0.35168,                0.98044,                0.99725,                      1,                  0.995,                 0.9275,                0.44206,                0.21159,                0.87462,               0.000893,               0.000893,               0.000893
                    471,                0.56378,                0.32999,                0.95783,                0.99811,                      1,                  0.995,                0.92594,                0.44966,                0.22136,                0.87681,             0.00089134,             0.00089134,             0.00089134
                    472,                0.55079,                 0.3258,                0.96035,                0.99892,                      1,                  0.995,                 0.9169,                0.47058,                0.22822,                0.88842,             0.00088969,             0.00088969,             0.00088969
                    473,                0.54361,                0.30988,                0.95487,                 0.9982,                0.99891,                  0.995,                0.91764,                0.46348,                0.21934,                0.88189,             0.00088804,             0.00088804,             0.00088804
                    474,                0.53752,                0.30379,                0.94856,                0.99846,                0.99547,                  0.995,                0.91053,                0.46905,                0.21266,                0.88836,             0.00088639,             0.00088639,             0.00088639
                    475,                0.54015,                0.30398,                0.95308,                0.99862,                0.99843,                  0.995,                0.91188,                0.47377,                0.21454,                0.88877,             0.00088474,             0.00088474,             0.00088474
                    476,                0.53588,                0.33315,                 0.9517,                0.99763,                      1,                  0.995,                0.91318,                0.46426,                0.21581,                0.88654,             0.00088309,             0.00088309,             0.00088309
                    477,                0.56014,                0.31202,                0.98515,                0.99701,                      1,                  0.995,                0.90799,                0.47564,                0.22361,                0.89165,             0.00088144,             0.00088144,             0.00088144
                    478,                0.54165,                0.30675,                0.96932,                0.99799,                      1,                  0.995,                0.92268,                0.43845,                0.20772,                0.87358,             0.00087979,             0.00087979,             0.00087979
                    479,                0.53616,                0.30169,                0.93907,                0.99438,                0.99999,                  0.995,                0.92402,                0.44347,                0.20795,                0.87607,             0.00087814,             0.00087814,             0.00087814
                    480,                0.53933,                 0.3034,                0.95163,                0.99901,                0.99933,                  0.995,                0.91647,                0.45197,                0.21171,                 0.8782,             0.00087649,             0.00087649,             0.00087649
                    481,                0.56163,                 0.2997,                0.95452,                0.99881,                      1,                  0.995,                0.92072,                0.44871,                0.20568,                0.87793,             0.00087484,             0.00087484,             0.00087484
                    482,                0.54892,                0.32528,                0.95888,                0.99852,                      1,                  0.995,                0.91796,                0.46232,                0.21198,                0.88333,             0.00087319,             0.00087319,             0.00087319
                    483,                0.56935,                0.31385,                0.95562,                0.99783,                      1,                  0.995,                0.92103,                0.46231,                0.20791,                0.88048,             0.00087154,             0.00087154,             0.00087154
                    484,                0.54528,                0.32015,                0.94057,                0.99866,                0.99993,                  0.995,                0.91238,                0.47703,                0.21641,                0.89085,             0.00086989,             0.00086989,             0.00086989
                    485,                0.53727,                 0.3254,                 0.9493,                0.99717,                      1,                  0.995,                0.90003,                0.51215,                0.22331,                0.91185,             0.00086824,             0.00086824,             0.00086824
                    486,                0.54234,                0.29752,                0.96193,                0.99745,                      1,                  0.995,                0.91956,                0.45095,                0.21068,                0.88257,             0.00086659,             0.00086659,             0.00086659
                    487,                0.53704,                0.31489,                0.95782,                0.99802,                      1,                  0.995,                0.92245,                0.44822,                0.21299,                0.88156,             0.00086494,             0.00086494,             0.00086494
                    488,                0.54642,                0.30444,                0.94797,                 0.9981,                      1,                  0.995,                0.93441,                0.42171,                0.20998,                0.86845,             0.00086329,             0.00086329,             0.00086329
                    489,                0.54838,                0.30847,                0.95989,                0.99763,                      1,                  0.995,                0.93052,                0.44183,                0.21494,                0.87612,             0.00086164,             0.00086164,             0.00086164
                    490,                0.53999,                0.30961,                0.96791,                0.99876,                0.99882,                  0.995,                0.91951,                0.46356,                0.20902,                0.88806,             0.00085999,             0.00085999,             0.00085999
                    491,                0.53908,                0.30035,                0.96376,                0.99894,                0.99881,                  0.995,                0.94292,                0.41382,                0.20062,                 0.8609,             0.00085834,             0.00085834,             0.00085834
                    492,                0.54298,                0.30423,                0.96558,                0.99782,                      1,                  0.995,                0.93154,                0.43258,                0.20534,                0.87004,             0.00085669,             0.00085669,             0.00085669
                    493,                0.53628,                0.30586,                0.95249,                0.99863,                      1,                  0.995,                0.93927,                0.41906,                0.19888,                0.86641,             0.00085504,             0.00085504,             0.00085504
                    494,                0.50382,                 0.2938,                0.95926,                0.99883,                      1,                  0.995,                0.93589,                0.41999,                0.19579,                0.86654,             0.00085339,             0.00085339,             0.00085339
                    495,                0.52226,                0.28548,                0.95428,                0.99892,                      1,                  0.995,                0.93398,                0.42283,                0.20155,                0.86557,             0.00085174,             0.00085174,             0.00085174
                    496,                0.56114,                0.30088,                0.95664,                0.99871,                0.99898,                  0.995,                0.92573,                0.44518,                0.21498,                0.87666,             0.00085009,             0.00085009,             0.00085009
                    497,                0.54271,                0.29222,                0.96249,                0.99904,                0.99995,                  0.995,                 0.9276,                 0.4349,                0.20582,                0.87196,             0.00084844,             0.00084844,             0.00084844
                    498,                 0.5463,                0.29627,                0.94851,                0.99878,                      1,                  0.995,                0.91383,                0.47322,                0.21792,                0.89883,             0.00084679,             0.00084679,             0.00084679
                    499,                0.53623,                 0.3291,                0.96197,                0.99843,                      1,                  0.995,                0.91547,                0.47164,                0.23674,                0.90085,             0.00084514,             0.00084514,             0.00084514
                    500,                0.54108,                0.29579,                0.96412,                 0.9988,                      1,                  0.995,                0.92225,                0.44813,                 0.2136,                0.88272,             0.00084349,             0.00084349,             0.00084349
                    501,                0.54455,                0.31318,                0.95434,                0.99856,                0.99955,                  0.995,                0.92271,                0.45009,                0.20546,                0.88272,             0.00084184,             0.00084184,             0.00084184
                    502,                0.54507,                0.30215,                0.96702,                0.99751,                      1,                  0.995,                0.92144,                0.44478,                0.20617,                0.87637,             0.00084018,             0.00084018,             0.00084018
                    503,                0.53646,                0.28785,                 0.9598,                0.99801,                      1,                  0.995,                0.91359,                0.45763,                0.20735,                0.88323,             0.00083853,             0.00083853,             0.00083853
                    504,                0.54825,                0.31506,                0.95983,                0.99805,                      1,                  0.995,                0.92388,                0.44453,                0.20203,                0.87611,             0.00083688,             0.00083688,             0.00083688
                    505,                0.53351,                0.29057,                0.95851,                0.99902,                0.99939,                  0.995,                0.91784,                0.45552,                0.20954,                0.88196,             0.00083523,             0.00083523,             0.00083523
                    506,                0.52967,                 0.2986,                 0.9487,                0.99908,                      1,                  0.995,                0.91052,                0.47683,                0.21567,                0.89575,             0.00083358,             0.00083358,             0.00083358
                    507,                0.53561,                0.30528,                0.96752,                0.99921,                      1,                  0.995,                0.91466,                0.46553,                0.21592,                0.88778,             0.00083193,             0.00083193,             0.00083193
                    508,                0.54326,                0.32234,                0.95321,                0.99878,                0.99999,                  0.995,                0.91949,                0.43046,                0.20933,                0.86929,             0.00083028,             0.00083028,             0.00083028
                    509,                0.53784,                0.30357,                0.95222,                0.99834,                0.99996,                  0.995,                0.91562,                0.44384,                0.20901,                0.87634,             0.00082863,             0.00082863,             0.00082863
                    510,                0.55346,                 0.3086,                0.96315,                0.99765,                      1,                  0.995,                 0.9116,                0.46837,                0.21261,                0.89043,             0.00082698,             0.00082698,             0.00082698
                    511,                0.52992,                0.31587,                0.97471,                0.99746,                      1,                  0.995,                0.91861,                0.44421,                0.20518,                0.87453,             0.00082533,             0.00082533,             0.00082533
                    512,                0.53335,                0.30029,                0.95295,                0.99838,                0.99961,                  0.995,                0.92339,                0.42941,                0.20184,                0.86834,             0.00082368,             0.00082368,             0.00082368
                    513,                0.51632,                0.30357,                0.95034,                 0.9984,                      1,                  0.995,                0.92632,                0.43674,                0.20817,                0.87086,             0.00082203,             0.00082203,             0.00082203
                    514,                 0.5165,                0.30284,                0.94667,                0.99815,                0.99891,                  0.995,                0.92673,                 0.4392,                0.20817,                0.87036,             0.00082038,             0.00082038,             0.00082038
                    515,                0.55218,                0.30815,                 0.9593,                0.99841,                0.99937,                  0.995,                 0.9207,                0.44998,                0.20694,                0.87488,             0.00081873,             0.00081873,             0.00081873
                    516,                0.51495,                0.28225,                0.95133,                0.99833,                      1,                  0.995,                0.92663,                0.42444,                0.20496,                0.86364,             0.00081708,             0.00081708,             0.00081708
                    517,                0.52732,                0.31931,                 0.9492,                0.99885,                      1,                  0.995,                0.91722,                0.45232,                 0.2182,                0.87716,             0.00081543,             0.00081543,             0.00081543
                    518,                0.52082,                0.30974,                 0.9408,                0.99843,                0.99996,                  0.995,                0.91847,                 0.4363,                0.20733,                0.87078,             0.00081378,             0.00081378,             0.00081378
                    519,                0.53162,                0.29706,                0.95668,                0.99849,                      1,                  0.995,                0.91501,                0.45236,                0.20468,                0.88005,             0.00081213,             0.00081213,             0.00081213
                    520,                0.54569,                0.31061,                0.95612,                 0.9987,                      1,                  0.995,                0.92052,                0.44061,                0.19953,                0.87699,             0.00081048,             0.00081048,             0.00081048
                    521,                0.53235,                0.29641,                0.94849,                0.99904,                0.99501,                  0.995,                0.91888,                0.45072,                0.20442,                0.88214,             0.00080883,             0.00080883,             0.00080883
                    522,                 0.5632,                0.30885,                0.96605,                0.99845,                      1,                  0.995,                0.92786,                0.43036,                 0.2086,                0.86985,             0.00080718,             0.00080718,             0.00080718
                    523,                0.53497,                0.30467,                0.95309,                0.99907,                      1,                  0.995,                0.92558,                0.42955,                0.20881,                0.86881,             0.00080553,             0.00080553,             0.00080553
                    524,                0.53141,                0.31317,                0.95453,                0.99944,                0.99973,                  0.995,                0.93014,                0.41787,                0.20868,                0.86271,             0.00080388,             0.00080388,             0.00080388
                    525,                0.53608,                0.30567,                0.96253,                0.99856,                      1,                  0.995,                0.91493,                0.46382,                0.21752,                0.88879,             0.00080223,             0.00080223,             0.00080223
                    526,                0.53043,                0.31873,                0.95271,                0.99836,                      1,                  0.995,                0.92768,                0.43889,                0.22341,                0.87455,             0.00080058,             0.00080058,             0.00080058
                    527,                 0.5365,                0.31793,                0.93778,                0.99713,                      1,                  0.995,                 0.9254,                0.43922,                0.20782,                 0.8735,             0.00079893,             0.00079893,             0.00079893
                    528,                0.49474,                0.29211,                0.95467,                0.99832,                      1,                  0.995,                0.91831,                 0.4485,                0.20301,                0.87578,             0.00079728,             0.00079728,             0.00079728
                    529,                0.53005,                0.31821,                0.95509,                0.99894,                      1,                  0.995,                0.92599,                0.43389,                0.19974,                0.87276,             0.00079563,             0.00079563,             0.00079563
                    530,                0.56889,                0.32355,                 0.9734,                0.99846,                      1,                  0.995,                0.92381,                0.42566,                0.21554,                0.87185,             0.00079398,             0.00079398,             0.00079398
                    531,                0.51169,                0.29532,                0.95101,                0.99785,                      1,                  0.995,                0.91781,                0.44928,                0.21817,                0.88401,             0.00079233,             0.00079233,             0.00079233
                    532,                0.53437,                 0.2886,                0.95055,                0.99939,                0.99823,                  0.995,                0.92211,                0.44094,                0.20963,                0.87591,             0.00079067,             0.00079067,             0.00079067
                    533,                0.51418,                0.30138,                0.94767,                0.99946,                0.99801,                  0.995,                0.91665,                0.44838,                0.20676,                0.87964,             0.00078902,             0.00078902,             0.00078902
                    534,                0.49371,                 0.3003,                0.94797,                0.99815,                      1,                  0.995,                0.92691,                0.41645,                0.19226,                0.86287,             0.00078737,             0.00078737,             0.00078737
                    535,                 0.5034,                0.28139,                0.95593,                0.99864,                      1,                  0.995,                0.93816,                0.40423,                0.18887,                 0.8579,             0.00078572,             0.00078572,             0.00078572
                    536,                  0.522,                0.31072,                0.93787,                0.99892,                      1,                  0.995,                0.92493,                0.42982,                0.21167,                0.86929,             0.00078407,             0.00078407,             0.00078407
                    537,                0.51059,                0.27965,                0.94943,                0.99697,                 0.9955,                  0.995,                0.92865,                0.42759,                0.20616,                0.86943,             0.00078242,             0.00078242,             0.00078242
                    538,                0.52763,                0.32475,                0.95355,                0.99654,                0.99908,                  0.995,                0.91605,                0.45089,                0.22063,                0.88033,             0.00078077,             0.00078077,             0.00078077
                    539,                0.54194,                0.31383,                0.97262,                0.98188,                      1,                  0.995,                0.92437,                0.43347,                0.23555,                0.87138,             0.00077912,             0.00077912,             0.00077912
                    540,                0.53308,                0.31118,                0.95583,                0.99666,                      1,                  0.995,                0.92083,                0.43855,                 0.2193,                0.87203,             0.00077747,             0.00077747,             0.00077747
                    541,                0.54155,                0.33708,                 0.9448,                0.99787,                      1,                  0.995,                0.93666,                0.41167,                  0.195,                0.85801,             0.00077582,             0.00077582,             0.00077582
                    542,                0.52872,                0.31748,                0.95841,                0.99835,                      1,                  0.995,                0.93194,                0.42196,                0.19457,                0.86117,             0.00077417,             0.00077417,             0.00077417
                    543,                0.53487,                0.29254,                0.94695,                 0.9982,                      1,                  0.995,                0.92338,                0.43538,                0.20306,                0.86804,             0.00077252,             0.00077252,             0.00077252
                    544,                0.53761,                0.31665,                0.96604,                0.99779,                      1,                  0.995,                0.91805,                 0.4519,                0.20608,                0.87895,             0.00077087,             0.00077087,             0.00077087
                    545,                0.51766,                0.29104,                0.95409,                0.99851,                      1,                  0.995,                0.92166,                0.43817,                0.20549,                0.87344,             0.00076922,             0.00076922,             0.00076922
                    546,                0.49601,                0.29177,                0.93763,                0.99878,                      1,                  0.995,                0.92373,                0.43044,                0.19338,                0.86586,             0.00076757,             0.00076757,             0.00076757
                    547,                0.52886,                 0.3197,                0.96031,                0.99853,                0.99908,                  0.995,                0.93389,                0.41005,                0.18767,                0.85517,             0.00076592,             0.00076592,             0.00076592
                    548,                0.51623,                0.30003,                0.95811,                0.99828,                0.99949,                  0.995,                0.92496,                0.43747,                0.19884,                0.87021,             0.00076427,             0.00076427,             0.00076427
                    549,                0.51332,                0.29384,                0.93866,                0.99856,                      1,                  0.995,                0.93103,                0.42023,                 0.1987,                0.86488,             0.00076262,             0.00076262,             0.00076262
                    550,                0.50719,                 0.3001,                0.95281,                0.99895,                0.99933,                  0.995,                0.93241,                0.42267,                0.19513,                0.86417,             0.00076097,             0.00076097,             0.00076097
                    551,                0.50155,                0.29538,                0.94666,                0.99906,                      1,                  0.995,                 0.9304,                 0.4336,                0.19375,                0.87015,             0.00075932,             0.00075932,             0.00075932
                    552,                0.51146,                0.30786,                0.95849,                0.99906,                      1,                  0.995,                0.93838,                0.40205,                  0.185,                0.85738,             0.00075767,             0.00075767,             0.00075767
                    553,                0.52945,                0.28865,                 0.9519,                0.99877,                      1,                  0.995,                0.93295,                0.40967,                0.18649,                0.86199,             0.00075602,             0.00075602,             0.00075602
                    554,                0.48954,                0.28433,                0.92921,                0.99854,                      1,                  0.995,                0.93394,                 0.4075,                0.18902,                0.85899,             0.00075437,             0.00075437,             0.00075437
                    555,                0.51738,                0.29708,                0.95989,                0.99877,                      1,                  0.995,                 0.9347,                0.41211,                0.19413,                 0.8615,             0.00075272,             0.00075272,             0.00075272
                    556,                0.50866,                0.28378,                0.93798,                0.99845,                0.99921,                  0.995,                 0.9251,                0.42665,                0.20151,                0.87049,             0.00075107,             0.00075107,             0.00075107
                    557,                0.49854,                0.26469,                0.94403,                0.99861,                      1,                  0.995,                0.93306,                0.41311,                0.19252,                0.86224,             0.00074942,             0.00074942,             0.00074942
                    558,                0.50849,                0.29389,                0.93786,                0.99926,                      1,                  0.995,                0.93068,                 0.4217,                0.19603,                0.86506,             0.00074777,             0.00074777,             0.00074777
                    559,                0.51644,                0.27558,                0.94087,                0.99931,                      1,                  0.995,                 0.9378,                0.40693,                0.18556,                0.85688,             0.00074612,             0.00074612,             0.00074612
                    560,                0.56318,                  0.308,                0.98028,                0.99907,                0.99995,                  0.995,                0.93423,                0.41371,                0.18896,                0.85751,             0.00074447,             0.00074447,             0.00074447
                    561,                0.52539,                0.30229,                0.95867,                0.99848,                      1,                  0.995,                0.91755,                0.45708,                 0.2062,                0.87853,             0.00074282,             0.00074282,             0.00074282
                    562,                0.51557,                 0.2832,                0.95009,                0.99886,                      1,                  0.995,                0.92156,                 0.4397,                0.20219,                0.87209,             0.00074116,             0.00074116,             0.00074116
                    563,                0.53385,                 0.2897,                 0.9583,                 0.9986,                      1,                  0.995,                0.93366,                0.40666,                0.19507,                0.85885,             0.00073951,             0.00073951,             0.00073951
                    564,                0.52572,                0.29246,                0.95794,                 0.9989,                      1,                  0.995,                 0.9197,                0.44352,                0.19623,                 0.8752,             0.00073786,             0.00073786,             0.00073786
                    565,                0.52622,                0.29524,                0.95368,                0.99894,                      1,                  0.995,                0.91536,                0.45745,                0.19928,                 0.8848,             0.00073621,             0.00073621,             0.00073621
                    566,                0.50901,                0.30278,                0.96352,                0.99909,                      1,                  0.995,                0.92339,                0.42938,                0.19177,                0.87153,             0.00073456,             0.00073456,             0.00073456
                    567,                0.53509,                0.30087,                0.94756,                0.99925,                0.99987,                  0.995,                  0.924,                0.43293,                0.21631,                0.87227,             0.00073291,             0.00073291,             0.00073291
                    568,                0.52079,                0.30224,                0.94664,                0.99903,                0.99964,                  0.995,                0.92536,                0.41332,                0.20442,                0.86159,             0.00073126,             0.00073126,             0.00073126
                    569,                0.48751,                0.27259,                0.94367,                0.99813,                      1,                  0.995,                0.92322,                0.42521,                0.19404,                0.86672,             0.00072961,             0.00072961,             0.00072961
                    570,                0.50892,                0.28607,                0.94923,                0.99828,                      1,                  0.995,                0.91998,                0.41674,                0.19111,                0.86165,             0.00072796,             0.00072796,             0.00072796
                    571,                0.54333,                0.29466,                0.95779,                0.99833,                0.99987,                  0.995,                0.90928,                0.45318,                0.20189,                0.88009,             0.00072631,             0.00072631,             0.00072631
                    572,                0.48993,                0.28306,                0.95963,                 0.9986,                      1,                  0.995,                0.92398,                0.42451,                0.18985,                0.86712,             0.00072466,             0.00072466,             0.00072466
                    573,                0.49824,                0.27115,                0.93664,                0.99846,                0.99923,                  0.995,                0.92145,                0.44502,                0.19882,                 0.8785,             0.00072301,             0.00072301,             0.00072301
                    574,                0.49777,                0.28409,                0.94203,                0.99861,                      1,                  0.995,                0.93095,                0.41945,                0.18873,                0.86034,             0.00072136,             0.00072136,             0.00072136
                    575,                0.49955,                0.27239,                 0.9406,                0.99885,                      1,                  0.995,                0.93299,                0.40628,                0.18699,                0.85357,             0.00071971,             0.00071971,             0.00071971
                    576,                0.48612,                0.28147,                0.93202,                0.99887,                0.99904,                  0.995,                0.93264,                0.41511,                 0.1971,                0.85849,             0.00071806,             0.00071806,             0.00071806
                    577,                0.54178,                0.29511,                0.96236,                0.99784,                      1,                  0.995,                 0.9251,                0.41944,                 0.1937,                0.86197,             0.00071641,             0.00071641,             0.00071641
                    578,                0.54294,                  0.291,                0.95686,                0.99868,                      1,                  0.995,                0.92516,                0.41248,                0.19177,                0.86189,             0.00071476,             0.00071476,             0.00071476
                    579,                0.50564,                0.31306,                0.93945,                0.99838,                      1,                  0.995,                0.92278,                0.42747,                0.19802,                 0.8706,             0.00071311,             0.00071311,             0.00071311
                    580,                0.54448,                0.28861,                0.95527,                0.99877,                      1,                  0.995,                0.92294,                0.42256,                0.19361,                0.86662,             0.00071146,             0.00071146,             0.00071146
