                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1566,                0.34141,                0.21251,                0.88731,                0.99961,                      1,                  0.995,                0.99104,                0.19206,                0.11475,                0.76234,             0.00032199,             0.00032199,             0.00032199
                   1567,                0.32899,                0.20684,                0.88957,                0.99961,                      1,                  0.995,                0.99101,                0.19302,                0.11409,                0.76252,             0.00032128,             0.00032128,             0.00032128
                   1568,                 0.3427,                0.20403,                0.88565,                0.99962,                      1,                  0.995,                0.99023,                0.19506,                0.11398,                0.76257,             0.00032057,             0.00032057,             0.00032057
                   1569,                0.33906,                0.20924,                0.88507,                0.99964,                      1,                  0.995,                 0.9905,                0.19522,                0.11453,                0.76282,             0.00031987,             0.00031987,             0.00031987
                   1570,                0.34272,                0.21899,                 0.8793,                0.99943,                      1,                  0.995,                0.98995,                0.19433,                0.11518,                0.76256,             0.00031916,             0.00031916,             0.00031916
                   1571,                 0.3566,                0.21659,                0.88858,                0.99941,                      1,                  0.995,                0.99059,                0.19381,                0.11377,                0.76242,             0.00031845,             0.00031845,             0.00031845
                   1572,                0.32975,                0.20647,                0.88576,                0.99939,                      1,                  0.995,                0.99067,                0.19429,                0.11399,                0.76253,             0.00031775,             0.00031775,             0.00031775
                   1573,                0.34538,                0.20506,                0.89152,                0.99938,                      1,                  0.995,                0.99104,                 0.1943,                0.11305,                0.76247,             0.00031704,             0.00031704,             0.00031704
                   1574,                0.33019,                0.20504,                0.89034,                0.99939,                      1,                  0.995,                0.99116,                0.19322,                0.11408,                0.76193,             0.00031633,             0.00031633,             0.00031633
                   1575,                0.33822,                0.20405,                0.87945,                0.99941,                      1,                  0.995,                0.99116,                0.19268,                0.11307,                0.76146,             0.00031562,             0.00031562,             0.00031562
                   1576,                0.33813,                0.20655,                0.88652,                0.99944,                      1,                  0.995,                0.99099,                0.19163,                 0.1128,                0.76121,             0.00031492,             0.00031492,             0.00031492
                   1577,                0.33002,                0.21135,                0.87933,                0.99945,                      1,                  0.995,                0.99101,                0.19146,                0.11229,                0.76121,             0.00031421,             0.00031421,             0.00031421
                   1578,                0.34858,                0.20954,                0.89132,                0.99946,                      1,                  0.995,                0.99128,                0.19149,                0.11081,                0.76129,              0.0003135,              0.0003135,              0.0003135
                   1579,                0.33357,                0.21172,                0.88584,                0.99947,                      1,                  0.995,                0.99122,                0.19252,                0.11128,                0.76146,             0.00031279,             0.00031279,             0.00031279
                   1580,                0.33115,                0.20235,                 0.8749,                0.99945,                      1,                  0.995,                0.98985,                0.19411,                0.11277,                0.76193,             0.00031209,             0.00031209,             0.00031209
                   1581,                0.33822,                0.21218,                0.90159,                0.99944,                      1,                  0.995,                0.98967,                0.19458,                0.11304,                 0.7621,             0.00031138,             0.00031138,             0.00031138
                   1582,                0.34355,                0.20598,                0.88699,                0.99942,                      1,                  0.995,                0.99044,                0.19353,                0.11295,                0.76205,             0.00031067,             0.00031067,             0.00031067
                   1583,                0.33979,                0.20348,                0.88475,                 0.9994,                      1,                  0.995,                0.99021,                0.19195,                0.11409,                0.76167,             0.00030996,             0.00030996,             0.00030996
                   1584,                0.33344,                  0.206,                0.87906,                0.99959,                      1,                  0.995,                0.98919,                0.19099,                0.11333,                0.76155,             0.00030926,             0.00030926,             0.00030926
                   1585,                0.30921,                0.19106,                0.86401,                0.99958,                      1,                  0.995,                0.98957,                0.19094,                0.11256,                0.76148,             0.00030855,             0.00030855,             0.00030855
                   1586,                0.34549,                 0.2078,                0.87746,                0.99959,                      1,                  0.995,                 0.9896,                0.19066,                0.11139,                0.76165,             0.00030784,             0.00030784,             0.00030784
                   1587,                0.34644,                0.21347,                0.89045,                 0.9996,                      1,                  0.995,                0.99052,                0.19062,                0.11037,                0.76177,             0.00030713,             0.00030713,             0.00030713
                   1588,                0.32486,                 0.2124,                0.88107,                 0.9996,                      1,                  0.995,                0.99083,                   0.19,                0.11224,                0.76137,             0.00030643,             0.00030643,             0.00030643
                   1589,                0.33352,                0.20189,                0.88754,                0.99961,                      1,                  0.995,                0.98996,                0.19086,                0.11286,                0.76133,             0.00030572,             0.00030572,             0.00030572
                   1590,                0.34106,                0.20003,                0.87672,                0.99961,                      1,                  0.995,                0.99048,                0.19149,                0.11349,                 0.7613,             0.00030501,             0.00030501,             0.00030501
                   1591,                 0.3281,                0.19759,                 0.8876,                 0.9996,                      1,                  0.995,                0.99002,                0.19228,                0.11392,                0.76144,             0.00030431,             0.00030431,             0.00030431
                   1592,                0.33037,                0.19347,                0.88146,                0.99962,                      1,                  0.995,                0.99033,                 0.1939,                0.11593,                0.76195,              0.0003036,              0.0003036,              0.0003036
                   1593,                0.34972,                0.21257,                 0.8967,                0.99964,                      1,                  0.995,                0.99004,                0.19499,                0.11485,                0.76207,             0.00030289,             0.00030289,             0.00030289
                   1594,                0.35375,                0.21808,                0.88407,                0.99965,                      1,                  0.995,                 0.9901,                0.19799,                0.11571,                0.76247,             0.00030218,             0.00030218,             0.00030218
                   1595,                0.34206,                0.20608,                0.90334,                0.99967,                      1,                  0.995,                0.99004,                0.19931,                0.11693,                0.76281,             0.00030148,             0.00030148,             0.00030148
                   1596,                0.31968,                0.19568,                0.87363,                0.99968,                      1,                  0.995,                0.98885,                0.19892,                0.11698,                0.76294,             0.00030077,             0.00030077,             0.00030077
                   1597,                0.33992,                0.20992,                0.88517,                0.99969,                      1,                  0.995,                0.98935,                0.19819,                0.11571,                0.76271,             0.00030006,             0.00030006,             0.00030006
                   1598,                0.33229,                 0.2063,                 0.8727,                0.99969,                      1,                  0.995,                0.98927,                0.19715,                0.11726,                0.76209,             0.00029935,             0.00029935,             0.00029935
                   1599,                0.33004,                0.20167,                0.88025,                 0.9997,                      1,                  0.995,                0.98922,                0.19637,                0.11566,                0.76209,             0.00029865,             0.00029865,             0.00029865
                   1600,                0.32507,                0.19779,                 0.8791,                 0.9997,                      1,                  0.995,                0.98985,                0.19442,                0.11539,                0.76198,             0.00029794,             0.00029794,             0.00029794
                   1601,                0.34591,                0.21408,                0.89136,                0.99972,                      1,                  0.995,                0.99021,                0.19383,                0.11509,                0.76185,             0.00029723,             0.00029723,             0.00029723
                   1602,                0.33817,                0.20905,                0.88652,                0.99972,                      1,                  0.995,                0.99084,                0.19201,                0.11577,                0.76155,             0.00029652,             0.00029652,             0.00029652
                   1603,                 0.3336,                0.20683,                0.87947,                0.99972,                      1,                  0.995,                0.99098,                0.19003,                0.11776,                0.76137,             0.00029582,             0.00029582,             0.00029582
                   1604,                0.34233,                0.20558,                0.88051,                0.99939,                      1,                  0.995,                0.99022,                 0.1876,                0.11513,                 0.7609,             0.00029511,             0.00029511,             0.00029511
                   1605,                0.32585,                0.20596,                0.88708,                0.99943,                      1,                  0.995,                0.99073,                0.18691,                0.11439,                0.76095,              0.0002944,              0.0002944,              0.0002944
                   1606,                0.34295,                0.21475,                0.89772,                0.99974,                      1,                  0.995,                0.99047,                0.18678,                0.11337,                0.76077,              0.0002937,              0.0002937,              0.0002937
                   1607,                0.33361,                0.20047,                0.88911,                0.99969,                      1,                  0.995,                0.99017,                0.18711,                0.11467,                0.76058,             0.00029299,             0.00029299,             0.00029299
                   1608,                0.33053,                0.19961,                 0.8791,                0.99966,                      1,                  0.995,                0.99044,                0.18617,                0.11279,                0.76035,             0.00029228,             0.00029228,             0.00029228
                   1609,                0.34648,                0.20773,                0.87487,                0.99966,                      1,                  0.995,                0.99114,                 0.1847,                0.11246,                0.76017,             0.00029157,             0.00029157,             0.00029157
                   1610,                 0.3679,                0.22463,                0.89394,                0.99972,                      1,                  0.995,                0.99174,                 0.1839,                0.11281,                0.76004,             0.00029087,             0.00029087,             0.00029087
                   1611,                0.32495,                0.20009,                0.88351,                0.99975,                      1,                  0.995,                0.99164,                0.18377,                0.11243,                0.75967,             0.00029016,             0.00029016,             0.00029016
                   1612,                0.34119,                0.22639,                0.89263,                0.99975,                      1,                  0.995,                0.99174,                0.18284,                0.11148,                0.75936,             0.00028945,             0.00028945,             0.00028945
                   1613,                0.32859,                0.20355,                0.87768,                0.99975,                      1,                  0.995,                0.99236,                0.18292,                0.11121,                0.75958,             0.00028874,             0.00028874,             0.00028874
                   1614,                0.31896,                0.19443,                 0.8737,                0.99975,                      1,                  0.995,                0.99245,                 0.1832,                0.11129,                0.75981,             0.00028804,             0.00028804,             0.00028804
                   1615,                0.33008,                0.21081,                0.87721,                0.99975,                      1,                  0.995,                0.99159,                0.18277,                0.11015,                   0.76,             0.00028733,             0.00028733,             0.00028733
                   1616,                0.33333,                0.20594,                0.89646,                0.99973,                      1,                  0.995,                0.99181,                0.18214,                0.10858,                0.75985,             0.00028662,             0.00028662,             0.00028662
                   1617,                0.33411,                0.20533,                0.88276,                0.99972,                      1,                  0.995,                0.99128,                0.18157,                0.10859,                0.75975,             0.00028591,             0.00028591,             0.00028591
                   1618,                 0.3367,                0.20432,                0.89343,                0.99972,                      1,                  0.995,                 0.9913,                0.18099,                0.10834,                0.75953,             0.00028521,             0.00028521,             0.00028521
                   1619,                0.31218,                 0.1915,                0.87757,                0.99973,                      1,                  0.995,                0.99173,                0.18119,                  0.109,                0.75941,              0.0002845,              0.0002845,              0.0002845
                   1620,                 0.3652,                0.22492,                0.89483,                0.99975,                      1,                  0.995,                 0.9917,                0.18029,                0.10895,                0.75938,             0.00028379,             0.00028379,             0.00028379
                   1621,                0.33699,                 0.2057,                0.88125,                0.99975,                      1,                  0.995,                0.99181,                0.17977,                0.10944,                0.75953,             0.00028308,             0.00028308,             0.00028308
                   1622,                0.32923,                0.19951,                0.87469,                0.99976,                      1,                  0.995,                0.99126,                0.17871,                0.10921,                0.75959,             0.00028238,             0.00028238,             0.00028238
                   1623,                0.32754,                0.19623,                0.89332,                0.99976,                      1,                  0.995,                0.99126,                0.17941,                0.11034,                0.75948,             0.00028167,             0.00028167,             0.00028167
                   1624,                0.30757,                0.20571,                0.88306,                0.99976,                      1,                  0.995,                0.99128,                0.17902,                 0.1101,                0.75942,             0.00028096,             0.00028096,             0.00028096
                   1625,                0.32976,                0.21636,                0.88544,                0.99949,                      1,                  0.995,                0.99137,                0.17764,                0.11083,                0.75895,             0.00028026,             0.00028026,             0.00028026
                   1626,                 0.3194,                 0.1924,                0.86874,                0.99948,                      1,                  0.995,                0.99217,                0.17668,                0.10997,                0.75864,             0.00027955,             0.00027955,             0.00027955
                   1627,                0.32434,                0.21255,                0.88002,                0.99971,                      1,                  0.995,                0.99215,                0.17709,                0.10936,                0.75882,             0.00027884,             0.00027884,             0.00027884
                   1628,                 0.3187,                 0.1967,                0.89172,                 0.9997,                      1,                  0.995,                0.99223,                0.17761,                0.10879,                0.75901,             0.00027813,             0.00027813,             0.00027813
                   1629,                 0.3439,                0.21168,                0.89335,                0.99969,                      1,                  0.995,                0.99259,                0.17784,                 0.1095,                0.75939,             0.00027743,             0.00027743,             0.00027743
                   1630,                0.31666,                0.19957,                0.87296,                0.99969,                      1,                  0.995,                0.99184,                0.17747,                 0.1095,                0.75877,             0.00027672,             0.00027672,             0.00027672
                   1631,                0.34236,                0.20474,                0.89248,                0.99969,                      1,                  0.995,                0.99244,                0.17761,                0.11077,                0.75842,             0.00027601,             0.00027601,             0.00027601
                   1632,                0.33924,                0.21038,                0.88055,                0.99969,                      1,                  0.995,                 0.9926,                 0.1785,                 0.1125,                0.75852,              0.0002753,              0.0002753,              0.0002753
                   1633,                0.36561,                0.21272,                0.89565,                 0.9997,                      1,                  0.995,                0.99274,                0.17973,                0.11187,                0.75853,              0.0002746,              0.0002746,              0.0002746
                   1634,                0.30418,                0.18254,                0.87775,                0.99969,                      1,                  0.995,                0.99266,                0.17986,                0.11196,                0.75862,             0.00027389,             0.00027389,             0.00027389
                   1635,                0.32743,                0.20767,                0.87723,                0.99967,                      1,                  0.995,                0.99318,                0.17942,                0.11072,                0.75868,             0.00027318,             0.00027318,             0.00027318
                   1636,                 0.3353,                0.20331,                0.87433,                0.99965,                      1,                  0.995,                0.99303,                 0.1787,                0.11038,                0.75845,             0.00027247,             0.00027247,             0.00027247
                   1637,                0.33828,                0.21196,                0.88592,                0.99965,                      1,                  0.995,                0.99335,                0.17834,                0.11033,                0.75827,             0.00027177,             0.00027177,             0.00027177
                   1638,                0.34627,                0.21929,                 0.8761,                0.99963,                      1,                  0.995,                  0.993,                0.17804,                0.11012,                0.75809,             0.00027106,             0.00027106,             0.00027106
                   1639,                0.31859,                0.20344,                0.87754,                0.99963,                      1,                  0.995,                0.99273,                0.17827,                0.11084,                0.75823,             0.00027035,             0.00027035,             0.00027035
                   1640,                0.32796,                0.19427,                0.86743,                0.99962,                      1,                  0.995,                 0.9916,                0.17811,                0.11179,                0.75815,             0.00026965,             0.00026965,             0.00026965
                   1641,                0.33245,                0.21152,                 0.8901,                0.99962,                      1,                  0.995,                0.99163,                0.17769,                0.11029,                 0.7581,             0.00026894,             0.00026894,             0.00026894
                   1642,                0.31388,                0.18208,                0.87244,                0.99963,                      1,                  0.995,                 0.9921,                0.17703,                0.10935,                0.75821,             0.00026823,             0.00026823,             0.00026823
                   1643,                0.31856,                0.20281,                0.88425,                      1,                      1,                  0.995,                0.99144,                0.17707,                0.10904,                0.75832,             0.00026752,             0.00026752,             0.00026752
                   1644,                0.31723,                0.19621,                0.87765,                      1,                      1,                  0.995,                0.99158,                0.17799,                0.10951,                0.75835,             0.00026682,             0.00026682,             0.00026682
                   1645,                0.32266,                0.19757,                0.88501,                0.99963,                      1,                  0.995,                0.99241,                0.17856,                0.10905,                0.75857,             0.00026611,             0.00026611,             0.00026611
                   1646,                0.31756,                0.19773,                0.88199,                0.99963,                      1,                  0.995,                0.99177,                0.17883,                0.10956,                0.75874,              0.0002654,              0.0002654,              0.0002654
                   1647,                0.30126,                  0.189,                0.86256,                0.99963,                      1,                  0.995,                0.99145,                0.17871,                0.11103,                0.75877,             0.00026469,             0.00026469,             0.00026469
                   1648,                0.31376,                0.19163,                0.86808,                0.99938,                      1,                  0.995,                0.99181,                  0.179,                0.11002,                 0.7585,             0.00026399,             0.00026399,             0.00026399
                   1649,                0.32891,                0.19263,                0.87832,                0.99938,                      1,                  0.995,                0.99156,                0.17827,                   0.11,                0.75853,             0.00026328,             0.00026328,             0.00026328
                   1650,                  0.302,                0.19606,                0.88082,                0.99939,                      1,                  0.995,                0.99234,                0.17859,                0.10956,                0.75875,             0.00026257,             0.00026257,             0.00026257
                   1651,                0.33063,                 0.2072,                0.87167,                0.99939,                      1,                  0.995,                0.99231,                0.17841,                0.10899,                 0.7588,             0.00026186,             0.00026186,             0.00026186
                   1652,                0.32954,                 0.2097,                0.87377,                0.99939,                      1,                  0.995,                 0.9928,                0.17858,                0.10973,                0.75872,             0.00026116,             0.00026116,             0.00026116
                   1653,                 0.3397,                 0.2112,                 0.8863,                0.99939,                      1,                  0.995,                0.99212,                0.17861,                0.10947,                0.75873,             0.00026045,             0.00026045,             0.00026045
                   1654,                0.32419,                0.19061,                0.88296,                0.99938,                      1,                  0.995,                0.99263,                 0.1788,                0.11016,                0.75893,             0.00025974,             0.00025974,             0.00025974
                   1655,                0.31574,                0.19212,                0.86749,                 0.9994,                      1,                  0.995,                0.99263,                 0.1786,                0.10995,                0.75886,             0.00025903,             0.00025903,             0.00025903
                   1656,                0.30531,                0.18256,                0.88424,                0.99939,                      1,                  0.995,                0.99241,                0.17853,                0.10895,                0.75891,             0.00025833,             0.00025833,             0.00025833
                   1657,                0.32966,                0.19537,                0.87825,                0.99939,                      1,                  0.995,                0.99247,                0.17916,                0.10938,                0.75919,             0.00025762,             0.00025762,             0.00025762
                   1658,                0.35692,                0.21489,                0.87838,                0.99941,                      1,                  0.995,                0.99207,                0.17953,                0.10969,                0.75918,             0.00025691,             0.00025691,             0.00025691
                   1659,                0.32907,                0.19162,                0.87089,                0.99942,                      1,                  0.995,                0.99226,                0.17978,                0.10904,                0.75914,             0.00025621,             0.00025621,             0.00025621
                   1660,                 0.3286,                0.19791,                0.87622,                0.99944,                      1,                  0.995,                0.99277,                0.17973,                0.10828,                0.75872,              0.0002555,              0.0002555,              0.0002555
                   1661,                0.34005,                0.21635,                0.88504,                0.99944,                      1,                  0.995,                0.99295,                0.18007,                0.10822,                0.75852,             0.00025479,             0.00025479,             0.00025479
                   1662,                0.31614,                0.18601,                 0.8644,                 0.9994,                      1,                  0.995,                0.99285,                0.18065,                0.10742,                0.75841,             0.00025408,             0.00025408,             0.00025408
                   1663,                 0.3265,                0.19998,                0.88092,                0.99934,                      1,                  0.995,                0.99284,                0.18076,                0.10745,                0.75845,             0.00025338,             0.00025338,             0.00025338
                   1664,                0.31074,                0.19294,                0.88721,                0.99941,                      1,                  0.995,                0.99247,                0.18056,                0.10746,                0.75814,             0.00025267,             0.00025267,             0.00025267
                   1665,                0.34862,                0.21301,                0.90199,                0.99943,                      1,                  0.995,                 0.9922,                0.18033,                 0.1072,                0.75805,             0.00025196,             0.00025196,             0.00025196
                   1666,                0.32411,                0.20128,                0.87959,                 0.9994,                      1,                  0.995,                0.99189,                0.18062,                0.10769,                0.75822,             0.00025125,             0.00025125,             0.00025125
                   1667,                0.31903,                0.20109,                0.87595,                0.99942,                      1,                  0.995,                 0.9916,                 0.1814,                 0.1074,                0.75847,             0.00025055,             0.00025055,             0.00025055
                   1668,                0.33257,                0.20901,                0.88298,                0.99966,                      1,                  0.995,                0.99152,                0.18164,                0.10716,                0.75854,             0.00024984,             0.00024984,             0.00024984
                   1669,                0.33982,                0.21701,                 0.8917,                0.99966,                      1,                  0.995,                0.99156,                0.18166,                0.10765,                0.75841,             0.00024913,             0.00024913,             0.00024913
                   1670,                0.31359,                0.19791,                0.87227,                0.99966,                      1,                  0.995,                0.99265,                0.18161,                0.10682,                0.75833,             0.00024842,             0.00024842,             0.00024842
                   1671,                0.32033,                0.19466,                0.87583,                0.99965,                      1,                  0.995,                 0.9922,                0.18127,                0.10664,                0.75842,             0.00024772,             0.00024772,             0.00024772
                   1672,                0.31229,                0.19164,                0.88391,                 0.9996,                      1,                  0.995,                0.99256,                0.18052,                0.10709,                0.75854,             0.00024701,             0.00024701,             0.00024701
                   1673,                0.32317,                0.19477,                0.87913,                0.99958,                      1,                  0.995,                0.99255,                0.18004,                0.10713,                0.75831,              0.0002463,              0.0002463,              0.0002463
                   1674,                0.34098,                0.21354,                0.87878,                0.99958,                      1,                  0.995,                0.99283,                0.18096,                0.10685,                0.75867,              0.0002456,              0.0002456,              0.0002456
                   1675,                0.33546,                0.20385,                0.88257,                0.99938,                      1,                  0.995,                0.99281,                0.18149,                0.10741,                0.75879,             0.00024489,             0.00024489,             0.00024489
                   1676,                0.33122,                0.19675,                0.89154,                 0.9994,                      1,                  0.995,                0.99189,                0.18171,                0.10838,                 0.7588,             0.00024418,             0.00024418,             0.00024418
                   1677,                0.31241,                0.19353,                0.87173,                0.99961,                      1,                  0.995,                0.99183,                0.18102,                 0.1073,                0.75867,             0.00024347,             0.00024347,             0.00024347
                   1678,                0.34101,                0.20919,                0.87423,                0.99962,                      1,                  0.995,                0.99169,                0.18001,                0.10758,                0.75865,             0.00024277,             0.00024277,             0.00024277
                   1679,                0.34156,                0.20678,                0.88977,                0.99963,                      1,                  0.995,                0.99145,                0.17979,                0.10689,                0.75864,             0.00024206,             0.00024206,             0.00024206
                   1680,                0.31543,                0.19339,                0.88001,                0.99963,                      1,                  0.995,                0.99133,                0.18085,                 0.1072,                0.75855,             0.00024135,             0.00024135,             0.00024135
                   1681,                 0.3305,                0.18818,                0.88454,                0.99968,                      1,                  0.995,                0.99113,                0.18156,                0.10787,                0.75852,             0.00024064,             0.00024064,             0.00024064
                   1682,                0.32452,                0.19486,                0.87593,                0.99965,                      1,                  0.995,                0.99136,                0.18115,                0.10817,                0.75817,             0.00023994,             0.00023994,             0.00023994
                   1683,                 0.3203,                0.18708,                0.88146,                0.99966,                      1,                  0.995,                0.99136,                0.18108,                0.10853,                0.75798,             0.00023923,             0.00023923,             0.00023923
                   1684,                0.30771,                0.20714,                0.88166,                0.99964,                      1,                  0.995,                0.99162,                0.18204,                0.10794,                0.75799,             0.00023852,             0.00023852,             0.00023852
                   1685,                0.33857,                0.20129,                0.88901,                0.99962,                      1,                  0.995,                0.99169,                0.18269,                0.10852,                0.75809,             0.00023781,             0.00023781,             0.00023781
                   1686,                0.31085,                0.19065,                0.87807,                0.99966,                      1,                  0.995,                0.99227,                0.18303,                0.10876,                0.75807,             0.00023711,             0.00023711,             0.00023711
                   1687,                0.33855,                0.19989,                 0.8855,                0.99966,                      1,                  0.995,                0.99203,                0.18271,                0.10904,                0.75788,              0.0002364,              0.0002364,              0.0002364
                   1688,                0.33313,                0.20828,                0.88472,                0.99943,                      1,                  0.995,                 0.9927,                0.18171,                0.10948,                0.75747,             0.00023569,             0.00023569,             0.00023569
                   1689,                0.32137,                0.20022,                0.87364,                0.99944,                      1,                  0.995,                0.99193,                0.18082,                 0.1095,                0.75709,             0.00023498,             0.00023498,             0.00023498
                   1690,                0.32195,                0.19571,                 0.8736,                0.99943,                      1,                  0.995,                0.99172,                0.18032,                 0.1094,                 0.7568,             0.00023428,             0.00023428,             0.00023428
                   1691,                0.30704,                0.18853,                0.87685,                0.99945,                      1,                  0.995,                0.99217,                0.18083,                0.10905,                0.75703,             0.00023357,             0.00023357,             0.00023357
                   1692,                0.32463,                0.20141,                0.87891,                0.99942,                      1,                  0.995,                0.99163,                0.18178,                0.10779,                0.75743,             0.00023286,             0.00023286,             0.00023286
                   1693,                0.32305,                0.19499,                0.88601,                0.99943,                      1,                  0.995,                0.99214,                0.18139,                 0.1068,                 0.7574,             0.00023216,             0.00023216,             0.00023216
                   1694,                0.33026,                0.19778,                0.88556,                0.99944,                      1,                  0.995,                 0.9919,                0.17901,                0.10707,                0.75723,             0.00023145,             0.00023145,             0.00023145
                   1695,                0.32093,                0.18981,                0.88567,                0.99947,                      1,                  0.995,                0.99196,                0.17801,                0.10727,                0.75715,             0.00023074,             0.00023074,             0.00023074
                   1696,                0.33688,                0.19618,                0.89323,                0.99948,                      1,                  0.995,                0.99163,                0.17733,                0.10731,                0.75713,             0.00023003,             0.00023003,             0.00023003
                   1697,                0.31491,                0.19438,                0.85263,                0.99948,                      1,                  0.995,                0.99203,                0.17751,                0.10806,                0.75738,             0.00022933,             0.00022933,             0.00022933
                   1698,                0.33971,                0.20487,                0.87849,                0.99947,                      1,                  0.995,                0.99196,                0.17772,                0.10784,                0.75754,             0.00022862,             0.00022862,             0.00022862
                   1699,                0.31842,                0.20195,                0.88015,                0.99947,                      1,                  0.995,                0.99232,                0.17719,                0.10795,                0.75738,             0.00022791,             0.00022791,             0.00022791
