                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    462,                 0.7146,                0.36487,                0.98316,                0.99832,                0.99903,                  0.995,                0.91019,                0.50092,                0.19324,                0.90233,              0.0054361,              0.0054361,              0.0054361
                    463,                0.69875,                0.37089,                 0.9822,                0.99814,                0.99903,                  0.995,                0.91156,                0.50258,                0.19348,                0.90195,              0.0054262,              0.0054262,              0.0054262
                    464,                0.71651,                0.37889,                0.98525,                0.99844,                0.99865,                  0.995,                0.90989,                0.50392,                0.19401,                0.90205,              0.0054163,              0.0054163,              0.0054163
                    465,                0.70882,                0.36315,                0.98292,                0.99851,                0.99927,                  0.995,                0.90944,                0.50726,                0.19456,                0.90302,              0.0054064,              0.0054064,              0.0054064
                    466,                0.72014,                 0.3774,                0.98809,                0.99853,                0.99929,                  0.995,                0.91077,                0.50635,                0.19499,                0.90306,              0.0053965,              0.0053965,              0.0053965
                    467,                0.71408,                0.37525,                0.97667,                0.99829,                0.99903,                  0.995,                0.90936,                0.50491,                0.19416,                0.90301,              0.0053866,              0.0053866,              0.0053866
                    468,                0.70729,                0.36614,                0.97845,                0.99838,                0.99903,                  0.995,                0.91086,                0.50568,                0.19343,                0.90269,              0.0053767,              0.0053767,              0.0053767
                    469,                0.71588,                0.36909,                0.98846,                0.99852,                0.99903,                  0.995,                0.90664,                0.50694,                0.19378,                0.90229,              0.0053668,              0.0053668,              0.0053668
                    470,                0.70833,                0.36689,                0.97534,                0.99835,                0.99903,                  0.995,                 0.9069,                 0.5096,                0.19482,                0.90368,              0.0053569,              0.0053569,              0.0053569
                    471,                0.70357,                 0.3621,                0.98715,                0.99829,                0.99903,                  0.995,                   0.91,                0.50876,                0.19502,                0.90343,               0.005347,               0.005347,               0.005347
                    472,                0.70435,                0.36171,                0.97721,                0.99818,                0.99903,                  0.995,                0.90966,                0.50564,                0.19385,                0.90194,              0.0053371,              0.0053371,              0.0053371
                    473,                0.70509,                0.37151,                0.98202,                0.99818,                0.99903,                  0.995,                0.91087,                0.50381,                0.19322,                0.90132,              0.0053272,              0.0053272,              0.0053272
                    474,                0.68879,                0.35507,                0.97455,                0.99822,                0.99903,                  0.995,                0.91085,                0.50496,                0.19342,                0.90142,              0.0053173,              0.0053173,              0.0053173
                    475,                0.70318,                0.35874,                0.97752,                0.99804,                0.99894,                  0.995,                 0.9133,                0.50206,                0.19284,                0.89986,              0.0053074,              0.0053074,              0.0053074
                    476,                0.71165,                0.36664,                 0.9844,                0.99783,                0.99883,                  0.995,                0.91248,                 0.5011,                0.19096,                0.89846,              0.0052975,              0.0052975,              0.0052975
                    477,                 0.6922,                0.36335,                0.97663,                0.99725,                0.99957,                  0.995,                0.91299,                0.50079,                0.19084,                0.89848,              0.0052876,              0.0052876,              0.0052876
                    478,                0.70976,                0.35455,                0.98186,                0.99805,                0.99903,                  0.995,                0.91326,                0.50097,                0.19225,                0.89868,              0.0052777,              0.0052777,              0.0052777
                    479,                0.69208,                0.35472,                0.97197,                0.99839,                0.99945,                  0.995,                0.91357,                 0.5002,                0.19148,                0.89817,              0.0052678,              0.0052678,              0.0052678
                    480,                  0.696,                0.36603,                0.98021,                0.99825,                0.99936,                  0.995,                0.91377,                 0.4995,                0.18951,                0.89797,              0.0052579,              0.0052579,              0.0052579
                    481,                0.71053,                0.37081,                0.98168,                0.99851,                 0.9994,                  0.995,                0.91408,                 0.4984,                 0.1913,                0.89711,               0.005248,               0.005248,               0.005248
                    482,                 0.6908,                0.35892,                0.97556,                0.99856,                0.99952,                  0.995,                0.91594,                0.49709,                0.19046,                0.89692,              0.0052381,              0.0052381,              0.0052381
                    483,                0.68496,                0.36109,                0.97338,                0.99865,                0.99932,                  0.995,                0.91627,                0.49587,                0.19139,                 0.8969,              0.0052282,              0.0052282,              0.0052282
                    484,                0.69968,                0.36091,                0.97777,                 0.9987,                0.99918,                  0.995,                0.91609,                0.49472,                0.19085,                0.89572,              0.0052183,              0.0052183,              0.0052183
                    485,                0.71002,                0.36054,                0.97409,                0.99805,                0.99903,                  0.995,                0.91705,                0.49281,                0.19049,                0.89445,              0.0052084,              0.0052084,              0.0052084
                    486,                0.69192,                0.35816,                0.97758,                0.99745,                0.99903,                  0.995,                0.91712,                0.49172,                0.19023,                0.89339,              0.0051985,              0.0051985,              0.0051985
                    487,                0.69775,                0.35859,                0.97403,                0.99745,                0.99903,                  0.995,                0.91718,                0.48846,                0.18997,                0.89196,              0.0051886,              0.0051886,              0.0051886
                    488,                0.70236,                0.36292,                0.97826,                 0.9981,                0.99903,                  0.995,                0.91667,                0.48843,                0.19056,                0.89186,              0.0051787,              0.0051787,              0.0051787
                    489,                0.69975,                0.36335,                0.97519,                0.99823,                0.99903,                  0.995,                 0.9142,                0.48919,                0.18949,                0.89215,              0.0051688,              0.0051688,              0.0051688
                    490,                0.71858,                0.37298,                0.98604,                0.99861,                0.99925,                  0.995,                0.91337,                 0.4889,                0.19015,                0.89257,              0.0051589,              0.0051589,              0.0051589
                    491,                0.69213,                0.35906,                0.97022,                0.99835,                0.99903,                  0.995,                0.91543,                0.48786,                0.19192,                0.89295,               0.005149,               0.005149,               0.005149
                    492,                0.70629,                0.37167,                0.98168,                0.99839,                0.99903,                0.99499,                0.91437,                0.48519,                0.19127,                0.89185,              0.0051391,              0.0051391,              0.0051391
                    493,                0.69511,                 0.3624,                0.98261,                0.99831,                0.99903,                0.99499,                0.91452,                0.48633,                0.19243,                0.89199,              0.0051292,              0.0051292,              0.0051292
                    494,                0.68487,                0.35618,                0.97537,                0.99758,                0.99885,                0.99499,                0.91417,                0.48837,                0.19347,                0.89312,              0.0051193,              0.0051193,              0.0051193
                    495,                0.69071,                0.35411,                0.97527,                0.99794,                0.99818,                0.99499,                0.91656,                0.48549,                0.19389,                0.89265,              0.0051094,              0.0051094,              0.0051094
                    496,                0.70674,                0.35814,                0.98445,                0.99713,                0.99775,                0.99499,                0.91856,                0.48472,                0.19433,                0.89237,              0.0050995,              0.0050995,              0.0050995
                    497,                0.67691,                0.34224,                0.96588,                0.99692,                 0.9988,                  0.995,                 0.9179,                0.48101,                0.19264,                0.89161,              0.0050896,              0.0050896,              0.0050896
                    498,                0.68729,                0.36321,                0.97016,                0.99777,                0.99903,                  0.995,                0.91778,                0.47928,                0.19072,                  0.891,              0.0050797,              0.0050797,              0.0050797
                    499,                0.70352,                0.35679,                0.97568,                0.99838,                0.99903,                  0.995,                0.91995,                0.47805,                0.19052,                0.89103,              0.0050698,              0.0050698,              0.0050698
                    500,                 0.6682,                0.34995,                0.96923,                0.99868,                 0.9992,                  0.995,                0.91832,                 0.4778,                0.18877,                0.89067,              0.0050599,              0.0050599,              0.0050599
                    501,                0.69247,                 0.3586,                0.97958,                0.99868,                0.99924,                  0.995,                 0.9177,                0.47852,                0.18965,                0.89055,                0.00505,                0.00505,                0.00505
                    502,                0.68342,                0.36173,                0.96617,                0.99838,                0.99903,                  0.995,                0.91981,                0.47766,                0.18843,                0.88993,              0.0050401,              0.0050401,              0.0050401
                    503,                0.67796,                0.36215,                0.96536,                0.99818,                0.99899,                  0.995,                0.92039,                0.47734,                0.18789,                0.88963,              0.0050302,              0.0050302,              0.0050302
                    504,                0.67705,                0.36068,                 0.9687,                0.99821,                0.99889,                  0.995,                   0.92,                0.47789,                0.18813,                0.88958,              0.0050203,              0.0050203,              0.0050203
                    505,                0.68934,                0.35075,                0.98121,                0.99825,                0.99898,                  0.995,                0.92088,                0.47966,                0.18732,                0.88992,              0.0050104,              0.0050104,              0.0050104
                    506,                0.68917,                0.35247,                0.97365,                0.99871,                0.99916,                  0.995,                0.92251,                0.47656,                0.18701,                0.88908,              0.0050005,              0.0050005,              0.0050005
                    507,                0.68586,                0.36174,                0.97763,                0.99871,                0.99912,                  0.995,                0.92252,                0.47433,                0.18494,                0.88788,              0.0049906,              0.0049906,              0.0049906
                    508,                0.67311,                0.36282,                0.97038,                0.99871,                0.99916,                  0.995,                0.92303,                0.47213,                0.18437,                0.88697,              0.0049807,              0.0049807,              0.0049807
                    509,                0.68444,                0.35664,                0.97021,                0.99872,                0.99919,                  0.995,                0.92225,                0.47242,                0.18444,                 0.8861,              0.0049708,              0.0049708,              0.0049708
                    510,                0.67223,                0.34053,                0.96465,                0.99854,                0.99903,                  0.995,                0.92272,                0.47272,                0.18372,                0.88597,              0.0049609,              0.0049609,              0.0049609
                    511,                 0.6833,                0.35506,                0.96801,                0.99864,                0.99903,                  0.995,                0.92159,                0.47272,                0.18282,                0.88562,               0.004951,               0.004951,               0.004951
                    512,                0.69303,                 0.3538,                0.98168,                 0.9986,                0.99903,                  0.995,                0.92116,                0.47006,                 0.1824,                0.88516,              0.0049411,              0.0049411,              0.0049411
                    513,                0.67609,                0.34746,                0.96971,                 0.9986,                0.99903,                  0.995,                0.92154,                0.46752,                0.18161,                0.88477,              0.0049312,              0.0049312,              0.0049312
                    514,                0.67743,                0.34895,                0.97076,                0.99864,                0.99911,                  0.995,                0.92159,                0.46791,                0.18239,                 0.8851,              0.0049213,              0.0049213,              0.0049213
                    515,                0.66002,                0.33529,                0.96674,                0.99868,                0.99912,                  0.995,                0.92222,                0.46624,                0.18192,                0.88506,              0.0049114,              0.0049114,              0.0049114
                    516,                0.69037,                0.36026,                0.97541,                0.99866,                0.99911,                  0.995,                0.92324,                0.46707,                0.18181,                0.88543,              0.0049015,              0.0049015,              0.0049015
                    517,                0.67428,                0.35057,                0.96228,                0.99865,                 0.9992,                  0.995,                0.92389,                0.46724,                0.18148,                0.88545,              0.0048916,              0.0048916,              0.0048916
                    518,                0.67604,                0.35401,                0.97392,                0.99867,                0.99916,                  0.995,                0.92352,                0.46517,                0.18131,                0.88444,              0.0048817,              0.0048817,              0.0048817
                    519,                0.68424,                0.35949,                0.97693,                0.99856,                0.99903,                0.99498,                0.92396,                0.46391,                0.18319,                 0.8834,              0.0048718,              0.0048718,              0.0048718
                    520,                0.68958,                 0.3618,                0.97559,                0.99842,                0.99903,                0.99498,                0.92533,                0.46394,                0.18399,                0.88332,              0.0048619,              0.0048619,              0.0048619
                    521,                0.67718,                0.35963,                0.97583,                0.99868,                0.99923,                0.99498,                0.92506,                0.46456,                0.18321,                0.88317,               0.004852,               0.004852,               0.004852
                    522,                0.68684,                0.36352,                0.98165,                0.99869,                0.99925,                0.99498,                0.92489,                0.46297,                0.18297,                0.88242,              0.0048421,              0.0048421,              0.0048421
                    523,                  0.674,                0.34938,                0.97839,                 0.9985,                0.99903,                0.99499,                0.92549,                0.46069,                0.18129,                0.88184,              0.0048322,              0.0048322,              0.0048322
                    524,                0.66297,                0.34634,                0.96176,                0.99847,                0.99903,                0.99499,                0.92796,                0.46082,                0.18128,                0.88211,              0.0048223,              0.0048223,              0.0048223
                    525,                0.68518,                0.35391,                0.96222,                0.99867,                 0.9993,                0.99499,                0.92716,                0.46196,                0.18117,                0.88233,              0.0048124,              0.0048124,              0.0048124
                    526,                0.67132,                0.36511,                 0.9748,                 0.9985,                0.99903,                0.99499,                0.92638,                0.46302,                0.18102,                  0.883,              0.0048025,              0.0048025,              0.0048025
                    527,                0.67983,                0.35787,                0.97957,                0.99857,                0.99903,                0.99497,                0.92758,                0.46126,                0.18052,                0.88217,              0.0047926,              0.0047926,              0.0047926
                    528,                0.67207,                0.34638,                0.96656,                0.99856,                0.99903,                0.99496,                0.92893,                0.45921,                 0.1795,                0.88186,              0.0047827,              0.0047827,              0.0047827
                    529,                0.66851,                0.35518,                 0.9639,                0.99851,                0.99903,                0.99496,                0.92791,                0.45896,                0.17907,                0.88179,              0.0047728,              0.0047728,              0.0047728
                    530,                0.67568,                0.33779,                0.97148,                0.99855,                0.99903,                0.99496,                0.92839,                0.45743,                0.17951,                0.88116,              0.0047629,              0.0047629,              0.0047629
                    531,                0.68574,                0.35757,                0.98119,                0.99855,                0.99903,                0.99496,                0.92838,                0.45782,                0.17873,                0.88079,               0.004753,               0.004753,               0.004753
                    532,                0.67572,                0.34611,                0.95992,                0.99853,                0.99903,                0.99496,                0.92733,                0.45958,                 0.1788,                0.88062,              0.0047431,              0.0047431,              0.0047431
                    533,                0.67874,                0.36326,                0.97836,                0.99854,                0.99903,                0.99496,                0.92891,                0.45879,                  0.179,                0.88031,              0.0047332,              0.0047332,              0.0047332
                    534,                0.68799,                0.37234,                0.97537,                0.99855,                0.99903,                0.99497,                0.92894,                0.45899,                0.18057,                 0.8806,              0.0047233,              0.0047233,              0.0047233
                    535,                0.66772,                 0.3481,                0.96931,                 0.9987,                0.99917,                0.99497,                0.92467,                0.46088,                0.18103,                0.88126,              0.0047134,              0.0047134,              0.0047134
                    536,                0.68066,                0.35323,                0.97022,                0.99871,                 0.9992,                0.99496,                0.92736,                0.45846,                0.17977,                0.88039,              0.0047035,              0.0047035,              0.0047035
                    537,                0.67354,                0.35806,                0.96671,                0.99869,                0.99914,                0.99497,                0.92899,                0.45655,                0.17965,                0.87921,              0.0046936,              0.0046936,              0.0046936
                    538,                0.65672,                0.34345,                0.95878,                0.99868,                0.99914,                0.99499,                0.92903,                 0.4552,                 0.1798,                0.87896,              0.0046837,              0.0046837,              0.0046837
                    539,                0.66475,                0.34034,                0.96527,                0.99877,                0.99921,                  0.995,                0.92945,                0.45141,                0.17862,                0.87759,              0.0046738,              0.0046738,              0.0046738
                    540,                0.66036,                 0.3486,                0.96943,                0.99878,                0.99925,                  0.995,                0.92993,                0.45079,                0.17876,                0.87745,              0.0046639,              0.0046639,              0.0046639
                    541,                0.66396,                0.34531,                0.96402,                0.99877,                0.99923,                  0.995,                0.93017,                0.44919,                0.17853,                0.87709,               0.004654,               0.004654,               0.004654
                    542,                0.66889,                 0.3559,                0.96992,                0.99877,                0.99923,                  0.995,                0.93104,                0.44744,                0.17856,                0.87663,              0.0046441,              0.0046441,              0.0046441
                    543,                0.65082,                0.33855,                0.96089,                0.99875,                0.99923,                  0.995,                0.92982,                0.44657,                0.17721,                 0.8757,              0.0046342,              0.0046342,              0.0046342
                    544,                0.66703,                0.33726,                 0.9663,                0.99869,                0.99924,                  0.995,                0.93092,                0.44501,                0.17606,                0.87497,              0.0046243,              0.0046243,              0.0046243
                    545,                0.66038,                0.33941,                0.96394,                0.99869,                0.99922,                  0.995,                0.93084,                0.44424,                0.17581,                0.87429,              0.0046144,              0.0046144,              0.0046144
                    546,                0.66853,                0.34963,                0.96473,                0.99847,                0.99903,                0.99499,                0.93094,                0.44383,                0.17567,                0.87428,              0.0046045,              0.0046045,              0.0046045
                    547,                0.65735,                 0.3547,                  0.963,                0.99855,                0.99903,                0.99497,                 0.9322,                0.44372,                0.17636,                0.87412,              0.0045946,              0.0045946,              0.0045946
                    548,                0.66901,                0.35156,                0.96427,                0.99861,                0.99903,                0.99497,                0.93153,                0.44373,                 0.1745,                0.87379,              0.0045847,              0.0045847,              0.0045847
                    549,                0.67563,                0.34562,                0.97537,                0.99858,                0.99903,                0.99497,                0.92992,                0.44453,                0.17523,                0.87402,              0.0045748,              0.0045748,              0.0045748
                    550,                0.65821,                 0.3408,                0.96578,                0.99854,                0.99903,                0.99497,                0.93097,                0.44399,                0.17387,                0.87373,              0.0045649,              0.0045649,              0.0045649
                    551,                0.64551,                0.33786,                0.95038,                0.99855,                0.99903,                0.99497,                0.93103,                0.44314,                0.17368,                0.87404,               0.004555,               0.004555,               0.004555
                    552,                0.65886,                0.35227,                0.96655,                0.99859,                0.99903,                0.99497,                0.93364,                0.44142,                0.17344,                0.87342,              0.0045451,              0.0045451,              0.0045451
                    553,                0.65613,                0.34655,                0.95968,                0.99862,                0.99903,                0.99496,                0.93524,                0.43878,                0.17322,                0.87258,              0.0045352,              0.0045352,              0.0045352
                    554,                0.66171,                0.34268,                0.97401,                 0.9986,                0.99903,                0.99496,                0.93557,                0.43855,                0.17359,                 0.8726,              0.0045253,              0.0045253,              0.0045253
                    555,                0.65921,                0.33309,                0.96496,                0.99844,                0.99903,                0.99496,                0.93487,                0.43896,                0.17439,                0.87282,              0.0045154,              0.0045154,              0.0045154
                    556,                0.63928,                0.32957,                0.95707,                0.99827,                0.99903,                0.99496,                0.93463,                0.43986,                0.17476,                0.87258,              0.0045055,              0.0045055,              0.0045055
                    557,                0.66401,                0.34131,                0.96385,                 0.9974,                0.99891,                0.99496,                0.93437,                0.43921,                 0.1745,                 0.8718,              0.0044956,              0.0044956,              0.0044956
                    558,                0.64576,                0.33732,                0.95733,                0.99702,                0.99889,                0.99496,                0.93363,                0.43763,                0.17386,                0.87143,              0.0044857,              0.0044857,              0.0044857
                    559,                0.65609,                0.34373,                0.96919,                0.99747,                0.99946,                0.99496,                0.93274,                0.43395,                0.17348,                0.87036,              0.0044758,              0.0044758,              0.0044758
                    560,                0.65168,                0.34442,                0.96291,                0.99721,                 0.9989,                0.99495,                0.93296,                0.43272,                0.17381,                   0.87,              0.0044659,              0.0044659,              0.0044659
                    561,                0.64622,                  0.335,                0.95291,                0.99751,                0.99895,                0.99494,                0.93469,                0.43205,                0.17407,                0.86958,               0.004456,               0.004456,               0.004456
                    562,                0.65878,                0.34498,                0.96039,                0.99787,                0.99892,                0.99493,                0.93498,                0.43235,                0.17332,                0.86905,              0.0044461,              0.0044461,              0.0044461
                    563,                0.64349,                0.33082,                0.95742,                0.99775,                0.99895,                0.99493,                0.93507,                0.43251,                0.17345,                0.86869,              0.0044362,              0.0044362,              0.0044362
                    564,                0.65154,                0.34379,                 0.9604,                  0.998,                0.99903,                0.99491,                0.93495,                0.43407,                0.17438,                0.86898,              0.0044263,              0.0044263,              0.0044263
                    565,                0.64738,                 0.3366,                0.95913,                0.99823,                0.99903,                0.99492,                0.93511,                0.43589,                0.17358,                 0.8691,              0.0044164,              0.0044164,              0.0044164
                    566,                 0.6581,                0.33931,                0.97067,                0.99833,                0.99899,                0.99493,                0.93675,                0.43353,                0.17248,                 0.8685,              0.0044065,              0.0044065,              0.0044065
                    567,                 0.6613,                0.33838,                0.96408,                 0.9985,                0.99903,                0.99493,                0.93664,                0.43106,                0.17219,                  0.868,              0.0043966,              0.0043966,              0.0043966
                    568,                0.65106,                0.33507,                0.96191,                0.99858,                0.99903,                0.99493,                0.93666,                0.42883,                0.17109,                0.86694,              0.0043867,              0.0043867,              0.0043867
                    569,                 0.6405,                0.33081,                0.96369,                0.99857,                0.99903,                0.99495,                0.93871,                0.42628,                0.17023,                0.86599,              0.0043768,              0.0043768,              0.0043768
                    570,                0.64408,                 0.3346,                0.95613,                0.99868,                0.99917,                0.99494,                 0.9375,                0.42635,                0.16994,                0.86565,              0.0043669,              0.0043669,              0.0043669
                    571,                0.64304,                0.35071,                0.95852,                0.99868,                0.99921,                0.99496,                0.93723,                0.42664,                0.17033,                0.86533,               0.004357,               0.004357,               0.004357
                    572,                0.64638,                0.35223,                0.96032,                0.99851,                0.99903,                0.99498,                0.93726,                0.42557,                0.17065,                0.86478,              0.0043471,              0.0043471,              0.0043471
                    573,                0.64712,                0.33842,                0.96418,                0.99849,                0.99903,                0.99498,                0.93766,                0.42424,                0.16986,                0.86427,              0.0043372,              0.0043372,              0.0043372
                    574,                0.63812,                0.33568,                0.96156,                0.99848,                0.99903,                0.99499,                0.93924,                0.42399,                0.17022,                0.86394,              0.0043273,              0.0043273,              0.0043273
                    575,                0.63898,                0.33363,                0.95106,                 0.9985,                0.99903,                0.99499,                0.94001,                0.42372,                0.16973,                0.86406,              0.0043174,              0.0043174,              0.0043174
                    576,                0.66617,                0.34021,                0.96881,                0.99854,                0.99903,                0.99499,                 0.9401,                0.42381,                0.17027,                0.86426,              0.0043075,              0.0043075,              0.0043075
                    577,                0.65093,                0.34101,                0.95829,                0.99853,                0.99903,                0.99499,                0.93868,                0.42343,                0.17013,                0.86436,              0.0042976,              0.0042976,              0.0042976
                    578,                0.64407,                0.33364,                0.95517,                0.99857,                0.99903,                0.99499,                0.94028,                0.42255,                0.16888,                0.86445,              0.0042877,              0.0042877,              0.0042877
                    579,                0.64074,                0.33452,                0.95243,                0.99856,                0.99903,                0.99499,                0.94046,                0.42033,                0.16709,                0.86426,              0.0042778,              0.0042778,              0.0042778
                    580,                0.64273,                0.34954,                0.96205,                0.99854,                0.99903,                0.99499,                0.94022,                0.41963,                0.16673,                0.86439,              0.0042679,              0.0042679,              0.0042679
                    581,                0.65012,                0.33735,                0.96906,                0.99855,                0.99903,                0.99499,                0.94077,                0.41846,                0.16679,                0.86399,               0.004258,               0.004258,               0.004258
                    582,                0.63013,                0.34155,                0.95635,                0.99855,                0.99903,                0.99498,                0.93934,                0.41823,                0.16652,                0.86342,              0.0042481,              0.0042481,              0.0042481
                    583,                0.64404,                0.33744,                 0.9565,                0.99857,                0.99903,                0.99498,                0.93885,                0.41799,                0.16725,                0.86326,              0.0042382,              0.0042382,              0.0042382
                    584,                 0.6439,                0.32673,                0.96363,                0.99858,                0.99903,                0.99498,                0.93983,                0.41788,                 0.1672,                0.86299,              0.0042283,              0.0042283,              0.0042283
                    585,                 0.6401,                0.33155,                0.95701,                0.99858,                0.99903,                0.99498,                0.94044,                0.41682,                0.16665,                0.86255,              0.0042184,              0.0042184,              0.0042184
                    586,                0.65098,                0.32972,                0.95312,                0.99856,                0.99903,                0.99498,                0.94012,                0.41548,                 0.1669,                0.86194,              0.0042085,              0.0042085,              0.0042085
                    587,                0.65026,                0.33402,                 0.9649,                 0.9986,                0.99914,                0.99498,                0.94143,                0.41394,                  0.166,                0.86146,              0.0041986,              0.0041986,              0.0041986
                    588,                0.64516,                0.33788,                0.96488,                0.99842,                0.99903,                0.99498,                0.93992,                0.41153,                0.16564,                0.86081,              0.0041887,              0.0041887,              0.0041887
                    589,                0.63582,                0.32363,                0.94967,                0.99854,                0.99925,                  0.995,                0.94038,                0.40937,                0.16478,                0.86001,              0.0041788,              0.0041788,              0.0041788
                    590,                0.63376,                 0.3372,                0.96121,                0.99846,                0.99937,                  0.995,                0.94113,                0.40835,                0.16483,                0.85957,              0.0041689,              0.0041689,              0.0041689
                    591,                0.63655,                0.33618,                0.95938,                0.99848,                0.99938,                  0.995,                0.94269,                0.40626,                0.16388,                0.85882,               0.004159,               0.004159,               0.004159
                    592,                0.63788,                 0.3302,                0.95735,                 0.9985,                0.99939,                  0.995,                0.94173,                0.40543,                0.16377,                0.85841,              0.0041491,              0.0041491,              0.0041491
                    593,                0.65426,                0.33832,                 0.9685,                0.99846,                0.99947,                  0.995,                 0.9425,                0.40385,                 0.1638,                0.85786,              0.0041392,              0.0041392,              0.0041392
                    594,                0.62452,                0.32858,                0.95102,                0.99848,                 0.9995,                  0.995,                0.94234,                0.40375,                0.16408,                0.85772,              0.0041293,              0.0041293,              0.0041293
                    595,                0.63261,                0.33209,                0.95223,                0.99852,                0.99948,                  0.995,                0.94181,                 0.4038,                0.16359,                0.85757,              0.0041194,              0.0041194,              0.0041194
